,node_id,node_coeff,node_name
0,KovZpZAJIedA,0.6121665308121584,The Ritz
1,KovZpZAdakJA,0.6029149174858037,Lenovo Center
2,KovZpZAFF1nA,0.5930214185779714,Martin Marietta Center for the Performing Arts
3,KovZpZAdEEvA,0.5272287944549656,Red Hat Amphitheater
4,KovZpZAEkeaA,0.42235062394883455,Coastal Credit Union Music Park at Walnut Creek
