event_id,event_name,event_type,event_url,locale,start_date,start_time,timezone,status,venue_id,venue_name,venue_city,venue_state,venue_country,venue_address,venue_postal_code,venue_latitude,venue_longitude,segment_name,genre_name,sub_genre_name
Z698xZ2qZa1pE,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42407?language=en-us,en-us,2025-03-28,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Miscellaneous,Family,Other
Z698xZ2qZa1pD,Gavin James,event,https://www.ticketmaster.es/event/gavin-james-tickets/42427?language=en-us,en-us,2025-03-29,20:30:00,Europe/Madrid,onsale,Z598xZ2qZdAaF,Sala Upload - Poble Espanyol,Barcelona,Barcelona,Spain,"Av Francesc Ferrer i Guardia, 13",08100,41.3688,2.14823,Music,Rock,Pop
Z698xZ2qZa1pP,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42405?language=en-us,en-us,2025-03-29,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Miscellaneous,Family,Other
Z698xZ2qZa1pt,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42409?language=en-us,en-us,2025-03-29,16:30:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Miscellaneous,Family,Other
Z698xZ2qZa1pR,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42415?language=en-us,en-us,2025-03-30,16:30:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Miscellaneous,Family,Other
Z698xZ2qZa1py,Gavin James,event,https://www.ticketmaster.es/event/gavin-james-tickets/42425?language=en-us,en-us,2025-03-30,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe1aF,Sala Nazca,Madrid,Madrid,Spain,"Calle de Orense, 24",28003,40.45146,-3.69482,Music,Rock,Pop
Z698xZ2qZaaEP,FINAL FANTASY VII REBIRTH Orchestra World Tour,event,https://www.ticketmaster.es/event/final-fantasy-vii-rebirth-orchestra-world-tour-tickets/39397?language=en-us,en-us,2025-03-30,19:45:00,Europe/Madrid,onsale,Z598xZ2qZe7Fe,Auditorio Forum CCIB,Barcelona,Barcelona,Spain,"Plaça de Willy Brandt, 11-14",08019,41.40941,2.21908,Music,Other,Other
Z698xZ2qZa1pl,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42411?language=en-us,en-us,2025-04-03,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Miscellaneous,Family,Other
Z698xZ2qZa1pc,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42413?language=en-us,en-us,2025-04-04,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Miscellaneous,Family,Other
Z698xZ2qZa1jg,Morad,event,https://www.ticketmaster.es/event/morad-tickets/42805?language=en-us,en-us,2025-04-05,21:00:00,Europe/Madrid,onsale,Z598xZ2qZ6Fde,Live Sur Stadium,Sevilla,Seville,Spain,Zona Isla de la Cartuja - Santiponce,41970,37.41969,-6.00416,Music,Rock,Pop
Z698xZ2qZa1pS,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42419?language=en-us,en-us,2025-04-05,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Miscellaneous,Family,Other
Z698xZ2qZa1ps,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42417?language=en-us,en-us,2025-04-05,16:30:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Miscellaneous,Family,Other
Z698xZ2qZa1AR,Baby Lasagna - Meow Back Tour Spring 2025,event,https://www.ticketmaster.es/event/baby-lasagna-meow-back-tour-spring-2025-tickets/41327?language=en-us,en-us,2025-04-06,20:30:00,Europe/Madrid,onsale,Z598xZ2qZ6aae,LA SALA (WIZINK CENTER),Madrid,Madrid,Spain,"Calle Fuente del Berro, Puerta 36",28009,40.42419,-3.67351,Music,Rock,Hard Rock
Z698xZ2qZa1h4,Lenny Kravitz - Blue Electric Light Tour 2025,event,https://www.ticketmaster.es/event/lenny-kravitz-blue-electric-light-tour-2025-tickets/42709?language=en-us,en-us,2025-04-06,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZa1jP,Lenny Kravitz - Blue Electric Light Tour 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/lenny-kravitz-blue-electric-light-tour-2025-%7C-paquetes-vip-tickets/42789?language=en-us,en-us,2025-04-06,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZa1pg,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42421?language=en-us,en-us,2025-04-06,16:30:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Miscellaneous,Family,Other
Z698xZ2qZa1As,Baby Lasagna - Meow Back Tour Spring 2025,event,https://www.ticketmaster.es/event/baby-lasagna-meow-back-tour-spring-2025-tickets/41329?language=en-us,en-us,2025-04-07,20:30:00,Europe/Madrid,onsale,Z198xZ2qZd6k,Sala Razzmatazz 2,Barcelona,Barcelona,Spain,"Carrer de Pamplona, 88",08018,41.39701,2.19147,Music,Rock,Hard Rock
Z698xZ2qZa19L,Queen Extravaganza: Celebrating 50 years of Bohemian Rhapsody | VIP,event,https://www.ticketmaster.es/event/queen-extravaganza-celebrating-50-years-of-bohemian-rhapsody-%7C-vip-tickets/42463?language=en-us,en-us,2025-04-10,20:30:00,Europe/Madrid,onsale,Z198xZ2qZkeF,Sala Razzmatazz 1,Barcelona,Barcelona,Spain,"C. Almogàvers, 122",08018,41.39772,2.19111,Music,Rock,Pop
Z698xZ2qZa19q,Queen Extravaganza: Celebrating 50 years of Bohemian Rhapsody,event,https://www.ticketmaster.es/event/queen-extravaganza-celebrating-50-years-of-bohemian-rhapsody-tickets/42461?language=en-us,en-us,2025-04-10,20:30:00,Europe/Madrid,onsale,Z198xZ2qZkeF,Sala Razzmatazz 1,Barcelona,Barcelona,Spain,"C. Almogàvers, 122",08018,41.39772,2.19111,Music,Rock,Pop
Z698xZ2qZa1hK,Lenny Kravitz - Blue Electric Light Tour 2025,event,https://www.ticketmaster.es/event/lenny-kravitz-blue-electric-light-tour-2025-tickets/42707?language=en-us,en-us,2025-04-10,21:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Music,Rock,Pop
Z698xZ2qZa1jt,Lenny Kravitz - Blue Electric Light Tour 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/lenny-kravitz-blue-electric-light-tour-2025-%7C-paquetes-vip-tickets/42793?language=en-us,en-us,2025-04-10,21:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Music,Rock,Pop
Z698xZ2qZa19N,Queen Extravaganza: Celebrating 50 years of Bohemian Rhapsody,event,https://www.ticketmaster.es/event/queen-extravaganza-celebrating-50-years-of-bohemian-rhapsody-tickets/42467?language=en-us,en-us,2025-04-11,21:00:00,Europe/Madrid,onsale,Z198xZ2qZk6k,Bizkaia Arena Bec!,Barakaldo,Biscay,Spain,"Rda. de Azkue, 1",,43.29087,-2.98869,Music,Rock,Pop
Z698xZ2qZa19P,Queen Extravaganza: Celebrating 50 years of Bohemian Rhapsody | VIP,event,https://www.ticketmaster.es/event/queen-extravaganza-celebrating-50-years-of-bohemian-rhapsody-%7C-vip-tickets/42469?language=en-us,en-us,2025-04-11,21:00:00,Europe/Madrid,onsale,Z198xZ2qZk6k,Bizkaia Arena Bec!,Barakaldo,Biscay,Spain,"Rda. de Azkue, 1",,43.29087,-2.98869,Music,Rock,Pop
Z698xZ2qZa1bN,Diego Torres - Mejor que ayer Tour,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-tickets/42531?language=en-us,en-us,2025-04-12,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkF1,Sala París 15,Málaga,Málaga,Spain,"Calle de la Orotava, 27",29006,36.7049,-4.47635,Music,Rock,Pop
Z698xZ2qZa1bc,Diego Torres - Mejor que ayer Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-%7C-paquetes-vip-tickets/42541?language=en-us,en-us,2025-04-12,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkF1,Sala París 15,Málaga,Málaga,Spain,"Calle de la Orotava, 27",29006,36.7049,-4.47635,Music,Rock,Pop
Z698xZ2qZa1h2,Lenny Kravitz - Blue Electric Light Tour 2025,event,https://www.ticketmaster.es/event/lenny-kravitz-blue-electric-light-tour-2025-tickets/42703?language=en-us,en-us,2025-04-12,21:00:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Music,Rock,Pop
Z698xZ2qZa1jD,Morad,event,https://www.ticketmaster.es/event/morad-tickets/42811?language=en-us,en-us,2025-04-12,20:00:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Music,Rock,Pop
Z698xZ2qZa1jl,Lenny Kravitz - Blue Electric Light Tour 2025 | Paquetes VIP,event,https://www.ticketmaster.es/event/lenny-kravitz-blue-electric-light-tour-2025-%7C-paquetes-vip-tickets/42795?language=en-us,en-us,2025-04-12,21:00:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Music,Rock,Pop
Z698xZ2qZa1bE,Diego Torres - Mejor que ayer Tour,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-tickets/42535?language=en-us,en-us,2025-04-14,21:00:00,Europe/Madrid,onsale,Z198xZ2qZd6k,Sala Razzmatazz 2,Barcelona,Barcelona,Spain,"Carrer de Pamplona, 88",08018,41.39701,2.19147,Music,Rock,Pop
Z698xZ2qZa1bR,Diego Torres - Mejor que ayer Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-%7C-paquetes-vip-tickets/42543?language=en-us,en-us,2025-04-14,21:00:00,Europe/Madrid,onsale,Z198xZ2qZd6k,Sala Razzmatazz 2,Barcelona,Barcelona,Spain,"Carrer de Pamplona, 88",08018,41.39701,2.19147,Music,Rock,Pop
Z698xZ2qZa1bl,Diego Torres - Mejor que ayer Tour,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-tickets/42539?language=en-us,en-us,2025-04-15,21:00:00,Europe/Madrid,onsale,Z198xZ2qZAde,La Riviera,Madrid,Madrid,Spain,"Paseo Bajo de la Virgen del Puerto, s/n",28005,40.413,-3.72215,Music,Rock,Pop
Z698xZ2qZa1bs,Diego Torres - Mejor que ayer Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/diego-torres-mejor-que-ayer-tour-%7C-paquetes-vip-tickets/42545?language=en-us,en-us,2025-04-15,21:00:00,Europe/Madrid,onsale,Z198xZ2qZAde,La Riviera,Madrid,Madrid,Spain,"Paseo Bajo de la Virgen del Puerto, s/n",28005,40.413,-3.72215,Music,Rock,Pop
Z698xZ2qZaaT_,Luka Sulic | Life Tour,event,https://www.ticketmaster.es/event/luka-sulic-%7C-life-tour-tickets/40921?language=en-us,en-us,2025-04-17,21:00:00,Europe/Madrid,rescheduled,Z598xZ2qZ77dF,Paral·lel 62,Barcelona,Barcelona,Spain,"Av. del Paral.lel, 62",08001,41.3751,2.16973,Music,Classical,Classical/Vocal
Z698xZ2qZ1k8xkFvJ,Inhaler,event,https://www.ticketmaster.es/event/inhaler-tickets/422188066?language=en-us,en-us,2025-04-21,21:00:00,Europe/Madrid,onsale,Z198xZ2qZAde,La Riviera,Madrid,Madrid,Spain,"Paseo Bajo de la Virgen del Puerto, s/n",28005,40.413,-3.72215,Music,Rock,Pop
Z698xZ2qZaas-,Twenty One Pilots - The Clancy World Tour,event,https://www.ticketmaster.es/event/twenty-one-pilots-the-clancy-world-tour-tickets/40033?language=en-us,en-us,2025-04-21,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Other,Other
Z698xZ2qZ1kJvQpx_,Inhaler,event,https://www.ticketmaster.es/event/inhaler-tickets/981696899?language=en-us,en-us,2025-04-22,20:30:00,Europe/Madrid,onsale,Z198xZ2qZkeF,Sala Razzmatazz 1,Barcelona,Barcelona,Spain,"C. Almogàvers, 122",08018,41.39772,2.19111,Music,Rock,Pop
Z698xZ2qZaas9,Twenty One Pilots - The Clancy World Tour,event,https://www.ticketmaster.es/event/twenty-one-pilots-the-clancy-world-tour-tickets/40023?language=en-us,en-us,2025-04-22,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe6d7,Palau Sant Jordi,Barcelona,Barcelona,Spain,"Passeig Olímpic, 5-7",08038,41.36337,2.15259,Music,Rock,Pop
Z698xZ2qZa14-,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42337?language=en-us,en-us,2025-04-24,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa14P,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42341?language=en-us,en-us,2025-04-25,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa14E,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42343?language=en-us,en-us,2025-04-26,16:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa14N,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42339?language=en-us,en-us,2025-04-26,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZ16vuz7dOA,Avatar en Concierto,event,https://www.ticketmaster.es/event/avatar-en-concierto-tickets/1378103805?language=en-us,en-us,2025-04-27,18:00:00,Europe/Madrid,onsale,Z598xZ2qZe7Fe,Auditorio Forum CCIB,Barcelona,Barcelona,Spain,"Plaça de Willy Brandt, 11-14",08019,41.40941,2.21908,Music,Classical,Classical/Vocal
Z698xZ2qZa14s,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42353?language=en-us,en-us,2025-04-27,16:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa14t,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42345?language=en-us,en-us,2025-04-27,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa19K,Warhaus,event,https://www.ticketmaster.es/event/warhaus-tickets/42451?language=en-us,en-us,2025-04-29,20:30:00,Europe/Madrid,onsale,Z198xZ2qZA17,Sala Mon Live,Madrid,Madrid,Spain,"Calle Hilarión Eslava, 36",28015,40.4359,-3.7165,Music,Rock,Pop
Z698xZ2qZa14l,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42347?language=en-us,en-us,2025-04-30,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa19R,The Lumineers,event,https://www.ticketmaster.es/event/the-lumineers-tickets/42479?language=en-us,en-us,2025-04-30,21:00:00,Europe/Madrid,onsale,Z598xZ2qZdeAe,Bilbao Arena Miribilla,Bilbao,Biscay,Spain,"Askatasuna Hiribidea, 13",48003,43.25223,-2.92605,Music,Alternative,Alternative Rock
Z698xZ2qZa19o,Warhaus,event,https://www.ticketmaster.es/event/warhaus-tickets/42449?language=en-us,en-us,2025-04-30,20:30:00,Europe/Madrid,onsale,Z198xZ2qZF11,La 2 de Apolo,Barcelona,Barcelona,Spain,"Carrer Nou de la Rambla, 113",08004,41.37441,2.16953,Music,Rock,Pop
Z698xZ2qZa1jT,GHOST: World Tour 2025,event,https://www.ticketmaster.es/event/ghost-world-tour-2025-tickets/42815?language=en-us,en-us,2025-04-30,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe7v1,Palacio Vistalegre,Madrid,Madrid,Spain,Acceso Sur.  C/ Matilde Hernández s/n,28025,40.386,-3.7385,Music,Rock,Pop
Z698xZ2qZa14c,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42349?language=en-us,en-us,2025-05-01,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa14R,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42351?language=en-us,en-us,2025-05-02,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa1b9,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/42519?language=en-us,en-us,2025-05-02,21:15:00,Europe/Madrid,onsale,Z598xZ2qZFvA1,Teatros Luchana (Sala 2),Madrid,Madrid,Spain,"C. de Luchana, 38",28010,40.43187,-3.69825,Arts & Theatre,Comedy,Comedy
Z698xZ2qZa1b_,Morgan Jay - The Goofy Guy Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-%7C-paquetes-vip-tickets/42521?language=en-us,en-us,2025-05-02,21:15:00,Europe/Madrid,onsale,Z598xZ2qZFvA1,Teatros Luchana (Sala 2),Madrid,Madrid,Spain,"C. de Luchana, 38",28010,40.43187,-3.69825,Arts & Theatre,Comedy,Comedy
Z698xZ2qZa14M,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42359?language=en-us,en-us,2025-05-03,20:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa14g,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42357?language=en-us,en-us,2025-05-03,16:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa195,The Lumineers,event,https://www.ticketmaster.es/event/the-lumineers-tickets/42443?language=en-us,en-us,2025-05-03,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Alternative,Alternative Rock
Z698xZ2qZa1_M,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/42615?language=en-us,en-us,2025-05-03,18:15:00,Europe/Madrid,onsale,Z598xZ2qZFvA1,Teatros Luchana (Sala 2),Madrid,Madrid,Spain,"C. de Luchana, 38",28010,40.43187,-3.69825,Arts & Theatre,Comedy,Comedy
Z698xZ2qZa1_l,Morgan Jay - The Goofy Guy Tour | Paquetes VIP,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-%7C-paquetes-vip-tickets/42603?language=en-us,en-us,2025-05-03,21:15:00,Europe/Madrid,onsale,Z598xZ2qZFvA1,Teatros Luchana (Sala 2),Madrid,Madrid,Spain,"C. de Luchana, 38",28010,40.43187,-3.69825,Arts & Theatre,Comedy,Comedy
Z698xZ2qZa1_t,Morgan Jay - The Goofy Guy Tour,event,https://www.ticketmaster.es/event/morgan-jay-the-goofy-guy-tour-tickets/42601?language=en-us,en-us,2025-05-03,21:15:00,Europe/Madrid,onsale,Z598xZ2qZFvA1,Teatros Luchana (Sala 2),Madrid,Madrid,Spain,"C. de Luchana, 38",28010,40.43187,-3.69825,Arts & Theatre,Comedy,Comedy
Z698xZ2qZ1kx_vzAP,Only The Poets,event,https://www.ticketmaster.es/event/only-the-poets-tickets/899078165?language=en-us,en-us,2025-05-04,20:00:00,Europe/Madrid,offsale,Z198xZ2qZ77F,Teatro Barceló,Madrid,Madrid,Spain,"Calle Barceló, 11",28004,40.42684,-3.7,Music,Other,Other
Z698xZ2qZa14D,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42363?language=en-us,en-us,2025-05-04,16:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZa14y,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42361?language=en-us,en-us,2025-05-04,12:30:00,Europe/Madrid,onsale,Z598xZ2qZe6kF,Coliseum,A Coruña,La Corunna,Spain,"C. Francisco Pérez Carballo, 2",15008,43.33846,-8.40904,Miscellaneous,Family,Other
Z698xZ2qZ1krfAtqS,Only The Poets,event,https://www.ticketmaster.es/event/only-the-poets-tickets/794169773?language=en-us,en-us,2025-05-05,20:00:00,Europe/Madrid,offsale,Z198xZ2qZF11,La 2 de Apolo,Barcelona,Barcelona,Spain,"Carrer Nou de la Rambla, 113",08004,41.37441,2.16953,Music,Other,Other
Z698xZ2qZa1p6,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42375?language=en-us,en-us,2025-05-07,20:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
Z698xZ2qZa1vN,AURORA - What Happened To The Earth? Part 5,event,https://www.ticketmaster.es/event/aurora-what-happened-to-the-earth-part-5-tickets/41059?language=en-us,en-us,2025-05-07,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkek,WiZink Center,Madrid,Madrid,Spain,"Av. Felipe II, s/n",28009,40.42394,-3.6758,Music,Rock,Pop
Z698xZ2qZa1pa,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42377?language=en-us,en-us,2025-05-08,20:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
Z698xZ2qZ16vGZvFao,Tate McRae: Miss Possessive Tour | VIP Packages,event,https://www.ticketmaster.es/event/tate-mcrae-miss-possessive-tour-%7C-vip-packages-tickets/1300048251?language=en-us,en-us,2025-05-09,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe7v1,Palacio Vistalegre,Madrid,Madrid,Spain,Acceso Sur.  C/ Matilde Hernández s/n,28025,40.386,-3.7385,Music,Rock,Pop
Z698xZ2qZ1kCbGUCb,Tate McRae: Miss Possessive Tour,event,https://www.ticketmaster.es/event/tate-mcrae-miss-possessive-tour-tickets/398336398?language=en-us,en-us,2025-05-09,21:00:00,Europe/Madrid,onsale,Z598xZ2qZe7v1,Palacio Vistalegre,Madrid,Madrid,Spain,Acceso Sur.  C/ Matilde Hernández s/n,28025,40.386,-3.7385,Music,Rock,Pop
Z698xZ2qZa1jy,Morad,event,https://www.ticketmaster.es/event/morad-tickets/42809?language=en-us,en-us,2025-05-09,21:00:00,Europe/Madrid,onsale,Z598xZ2qZeeFF,Plaza de Toros de Granada,Granada,Granada,Spain,"Av. Doctor Olóriz, 25",18012,37.18885,-3.60707,Music,Rock,Pop
Z698xZ2qZa1og,Pixies,event,https://www.ticketmaster.es/event/pixies-tickets/42101?language=en-us,en-us,2025-05-09,21:00:00,Europe/Madrid,onsale,Z198xZ2qZkAk,Palacio Municipal de Deportes,Granada,Granada,Spain,"Pso. del Emperador Carlos V, s/n",18001,37.15349,-3.59408,Music,Rock,Pop
Z698xZ2qZa1pu,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42381?language=en-us,en-us,2025-05-09,20:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
Z698xZ2qZa1p2,Cirque du Soleil: Corteo,event,https://www.ticketmaster.es/event/cirque-du-soleil-corteo-tickets/42383?language=en-us,en-us,2025-05-10,12:30:00,Europe/Madrid,onsale,Z598xZ2qZdAd1,Navarra Arena,Pamplona/Iruña,Navarre,Spain,"Plaza Aizagerria, nº 1",31006,42.79536,-1.63482,Miscellaneous,Family,Other
