,node_id,node_centrality,node_name
0,KovZpZAJeFkA,0.9,Marquis
1,KovZpZAFFt1A,0.9,Summit
2,rZ7HnEZ17qf4V,0.9,The Church Nightclub
3,KovZpZAFa1nA,0.8,Paramount Theatre
4,KovZpZAFaJeA,0.8,Ball Arena
5,KovZpZAE6eJA,0.8,Fillmore Auditorium (Denver)
6,KovZpa3Wne,0.7000000000000001,Empower Field At Mile High
7,KovZ917AQXY,0.7000000000000001,Moon Room at Summit
8,KovZ917AI2V,0.4,The JunkYard
9,KovZ917Aai0,0.4,Ophelia's Electric Soapbox
10,rZ7HnEZ17uJbA,0.30000000000000004,Grizzly Rose
